color,condition,customerReviewAverage,customerReviewCount,description,features,longDescription,manufacturer,modelNumber,name,regularPrice,salePrice,shortDescription,sku,type,upc
Graphite,New,5.0,7.0,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLU13LL/A,Apple - iPhone 13 Pro 5G 512GB - Graphite (Sprint),1199.99,1199.99,,6443106,HardGood,400064431060
Graphite,New,,,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLU93LL/A,Apple - iPhone 13 Pro 5G 1TB - Graphite (Sprint),1399.99,1399.99,,6443111,HardGood,400064431114
Graphite,New,4.7,112.0,,"[{'feature': '6.7-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#179;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#8308; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 28 hours of video playback, the best battery life ever in an iPhone&#178;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#179;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.68 inches diagonally. Actual viewable area is less.'}, {'feature': '&#8308;Coming soon.'}, {'feature': '&#8309;iPhone 13 Pro Max is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro Max. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and the best battery life ever in an iPhone.&#178;",Apple,MLKL3LL/A,Apple - iPhone 13 Pro Max 5G 128GB - Graphite (Sprint),999.99,999.99,,6443115,HardGood,400064431152
Graphite,New,4.8,107.0,,"[{'feature': '6.7-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#179;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#8308; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 28 hours of video playback, the best battery life ever in an iPhone&#178;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#179;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.68 inches diagonally. Actual viewable area is less.'}, {'feature': '&#8308;Coming soon.'}, {'feature': '&#8309;iPhone 13 Pro Max is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro Max. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and the best battery life ever in an iPhone.&#178;",Apple,MLKR3LL/A,Apple - iPhone 13 Pro Max 5G 256GB - Graphite (Sprint),1099.99,1099.99,,6443120,HardGood,400064431206
Graphite,New,4.8,665.0,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLTP3LL/A,Apple - iPhone 13 Pro 5G 128GB - Graphite (T-Mobile),899.99,899.99,,6443208,HardGood,400064432081
Graphite,New,4.8,343.0,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLTW3LL/A,Apple - iPhone 13 Pro 5G 256GB - Graphite (T-Mobile),999.99,999.99,,6443212,HardGood,400064432128
Graphite,New,4.6,29.0,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLU13LL/A,Apple - iPhone 13 Pro 5G 512GB - Graphite (T-Mobile),1199.99,1199.99,,6443217,HardGood,400064432173
Graphite,New,4.0,5.0,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLU93LL/A,Apple - iPhone 13 Pro 5G 1TB - Graphite (T-Mobile),1399.99,1399.99,,6443221,HardGood,400064432210
Graphite,New,4.8,885.0,,"[{'feature': '6.7-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#179;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#8308; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 28 hours of video playback, the best battery life ever in an iPhone&#178;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#179;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.68 inches diagonally. Actual viewable area is less.'}, {'feature': '&#8308;Coming soon.'}, {'feature': '&#8309;iPhone 13 Pro Max is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro Max. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and the best battery life ever in an iPhone.&#178;",Apple,MLKL3LL/A,Apple - iPhone 13 Pro Max 5G 128GB - Graphite (T-Mobile),999.99,999.99,,6443226,HardGood,400064432265
Graphite,New,4.8,541.0,,"[{'feature': '6.7-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#179;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#8308; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 28 hours of video playback, the best battery life ever in an iPhone&#178;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#179;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.68 inches diagonally. Actual viewable area is less.'}, {'feature': '&#8308;Coming soon.'}, {'feature': '&#8309;iPhone 13 Pro Max is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro Max. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and the best battery life ever in an iPhone.&#178;",Apple,MLKR3LL/A,Apple - iPhone 13 Pro Max 5G 256GB - Graphite (T-Mobile),1099.99,1099.99,,6443230,HardGood,400064432302
Graphite,New,4.8,514.0,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLTP3LL/A,Apple - iPhone 13 Pro 5G 128GB - Graphite (Verizon),899.99,899.99,,6443318,HardGood,400064433187
Graphite,New,4.7,452.0,,"[{'feature': '6.1-inch Super Retina XDR display with ProMotion for a faster, more responsive feel&#178;'}, {'feature': 'Cinematic mode adds shallow depth of field and shifts focus automatically in your videos'}, {'feature': 'Pro camera system with new 12MP Telephoto, Wide, and Ultra Wide cameras; LiDAR Scanner; 6x optical zoom range; macro photography; Photographic Styles, ProRes video,&#179; Smart HDR 4, Night mode, Apple ProRAW, 4K Dolby Vision HDR recording'}, {'feature': '12MP TrueDepth front camera with Night mode, 4K Dolby Vision HDR recording'}, {'feature': 'A15 Bionic chip for lightning-fast performance'}, {'feature': 'Up to 22 hours of video playback&#8308;'}, {'feature': 'Durable design with Ceramic Shield'}, {'feature': 'Industry-leading IP68 water resistance&#8309;'}, {'feature': '5G for superfast downloads and high-quality streaming&#185;'}, {'feature': 'iOS 15 packs new features to do more with iPhone than ever before&#8310;'}, {'feature': 'Supports MagSafe accessories for easy attach and faster wireless charging&#8311;'}, {'feature': '&#185;Data plan required. 5G is available in select markets and through select carriers. Speeds vary based on site conditions and carrier. For details on 5G support, contact your carrier and see apple.com/iphone/cellular.'}, {'feature': '&#178;The display has rounded corners that follow a beautiful curved design, and these corners are within a standard rectangle. When measured as a standard rectangular shape, the screen is 6.06 inches diagonally. Actual viewable area is less.'}, {'feature': '&#179;Coming soon.'}, {'feature': '&#8308;Battery life varies by use and configuration. See apple.com/batteries for more information.'}, {'feature': '&#8309;iPhone 13 Pro is spill, splash, and dust resistant and was tested under controlled laboratory conditions with a rating of IP68 under IEC standard 60529. Spill, splash, and dust resistance are not permanent conditions.'}, {'feature': 'Resistance might decrease as a result of normal wear. Do not attempt to charge a wet iPhone; refer to the user guide for cleaning and drying instructions. Liquid damage not covered under warranty.'}, {'feature': '&#8310;Some features may not be available for all countries or all areas.'}, {'feature': '&#8311;Accessories are sold separately.'}]","iPhone 13 Pro. The biggest Pro camera system upgrade ever. Super Retina XDR display with ProMotion for a faster, more responsive feel. Lightning-fast A15 Bionic chip. Superfast 5G.&#185; Durable design and a huge leap in battery life.",Apple,MLTW3LL/A,Apple - iPhone 13 Pro 5G 256GB - Graphite (Verizon),999.99,999.99,,6443322,HardGood,400064433224
