color,condition,customerReviewAverage,customerReviewCount,description,features,longDescription,manufacturer,modelNumber,name,regularPrice,salePrice,shortDescription,sku,type,upc
Platinum Titan,New,4.4,18.0,,"[{'feature': 'Google Chrome OS\nChromebook is a computer for the way the modern world works, with thousands of apps, built-in virus protection and cloud backups. It is secure, fast, up-to-date, versatile and simple.'}, {'feature': '15.6"" Full HD display\nThe 1920 x 1080 resolution boasts impressive color and clarity. Energy-efficient LED backlight.'}, {'feature': 'Intel&#174; Celeron&#174; processor N4000\nEnjoy a computer with an Intel&#174; Celeron&#174; processor. Experience Intel performance with entertainment features and fast connectivity. The Intel Celeron processor delivers performance in a new computer that fits your lifestyle and budget.'}, {'feature': '4GB system memory for basic multitasking\nAdequate high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once.'}, {'feature': '64GB eMMC flash memory\nThis ultracompact memory system is ideal for mobile devices and applications, providing enhanced storage capabilities, streamlined data management, quick boot-up times and support for high-definition video playback.'}, {'feature': 'Built-in cloud support\nEasily save your files to your Google Drive account for secure access wherever you go. You can also sync with your other devices running Chrome and even work offline when needed. Fees may apply.'}, {'feature': 'Intel&#174; UHD Graphics 600\nOn-processor graphics with shared video memory provide everyday image quality for Internet use, basic photo editing and casual gaming.'}, {'feature': 'Weighs 3.75 lbs. and measures 0.6"" thin\nUltrathin and ultralight for maximum portability, featuring a smaller screen size and omitting the DVD/CD drive to achieve the compact form factor. Lithium-ion battery.'}, {'feature': 'Built-in media reader for simple photo transfer\nSupports microSD memory card formats.'}, {'feature': 'Wireless/Wired connectivity (WiFi 5 - 802.11 ac)\nConnect to a Wireless-AC router for nearly 3x the speed, more capacity and wider coverage than Wireless-N. Backward-compatible with all other Wi-Fi networks and hotspots.'}, {'feature': 'Built-in HD webcam with microphone\nMakes it easy to video chat with family and friends or teleconference with colleagues over Google Hangouts or other popular applications.'}, {'feature': 'Built-in virus protection and Google products\nWork, play and do right out of the box with Search, Gmail, Talk, YouTube and Hangouts, then personalize with the Chrome Web Store. Multiple layers of protection defend against viruses and malware.'}, {'feature': 'Additional port\nHeadphone/microphone combo jack.'}, {'feature': '&#185;This Chromebook does not include a built-in DVD/CD drive.'}]","Samsung 4+ Chromebook: Browse the web and finish assignments with this 15.6-inch Samsung Chromebook 4+ notebook. An Intel Celeron processor provides the power to tackle everyday computing tasks, and the 4GB of RAM support smooth multitasking. This Samsung Chromebook 4+ notebook has 64GB of flash memory that accommodates files and documents and offers fast boot times.",Samsung,XE350XBA-K02US,"Samsung - 15.6"" Chromebook - Intel Celeron - 4GB Memory - 64GB eMMC Flash Memory - Platinum Titan",299.0,299.0,,6503860,HardGood,887276371412
Ponder Blue,New,4.3,253.0,,"[{'feature': 'Windows 11 Operating System\nWindows 11 has all the power and security of Windows 10 with a redesigned and refreshed look. It also comes with new tools, sounds, and apps. Every detail has been considered. All of it comes together to bring you a refreshing experience on your PC.'}, {'feature': '14"" 2.8K (2880x 1800) 90Hz 100% DCI-P3 color gamut OLED NanoEdge touch display\nThe 14"" OLED 2880 x 1800 90Hz display boasts impressive color and clarity with a smooth 0.2ms response time. VESA Display HDR 600 True Black certification and TUV-certified 70% blue-light reduction.'}, {'feature': 'Intel&#174; Evo&#8482; platform powered by 12th Generation Intel&#174; Core&#8482; i5-1240P\nIntel Evo brings you a premium thin and light laptop experience with an ideal combination of performance, consistent responsiveness, and long-lasting battery.'}, {'feature': '8GB system memory for advanced multitasking\nSubstantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once.'}, {'feature': '256GB Solid State Drive (PCI-e)\nSave files fast and store more data. With massive amounts of storage and advanced communication power, PCI-e SSDs are great for major gaming applications, multiple servers, daily backups, and more.'}, {'feature': ""Thin, light, ultra-portable with large battery capacity\nAt just 0.67&#8221; thin and weighing a mere 3.06lbs, it's built for effortless portability, so you can easily tuck it in your bag to go with you anywhere. The long-lasting 75 Wh battery is designed to keep you productive from dawn to dusk.""}, {'feature': 'A full set of I/O ports\nTwo ultrafast Thunderbolt&#8482; 4 ports for fast-charging devices. One HDMI&#174; port for connecting to an HDTV or high-def monitor and a USB 3.2 Gen 2 Type-A port alongside a microSD card reader. Headphone/microphone combo jack.'}, {'feature': 'Built-in HD webcam and microphone with ASUS 3D Noise Reduction and AI noise-canceling technology\nDesign perfect for remote teleconference or video chat with family and friends. Come with handy function key to mute the mic or webcam in just one tap on the keyboard.'}, {'feature': 'Ergonomic designed backlit keyboard, built-in fingerprint sensor and NumberPad 2.0\nThe full-size ASUS ErgoSense keyboard has a 19.05 mm key pitch, and 1.4 mm key travel for superb typing comfort and accuracy. Enjoy the ASUS NumberPad 2.0 for easy number-crunching or effortless navigation.'}, {'feature': '3 Month Membership of Adobe Creative Cloud All apps and 30-days trial of Microsoft Office\nBundle with 30-days trial of Microsoft Office and  the complimentary 3-month Adobe Creative Cloud subscription with the purchase.'}]","The powerful and compact Zenbook 14"" OLED is just 0.67&#8221; slim and 3.06lbs light, with a breathtaking new design that&#8217;s timelessly elegant yet totally modern. Perfect visual experience from the 14&#8221; 16:10 2.8K OLED HDR NanoEdge, up to 600-nit screen which is PANTONE Validated with 100% DCI-P3 color gamut. The Intel EVO platform with 12th Gen Intel Core i5 Processor, Intel Iris Xe graphics, 8 GB RAM and 256GB PCIe 4.0 SSD deliver superb performance, and there&#8217;s a long-lasting 75 Wh battery and latest Wifi-6 built-in. For extraordinary audio experience, there&#8217;s a Dolby Atmos sound system powered by a smart amplifier with Harman/Kardon certified. The user-centric design includes one-touch login with a fingerprint sensor on the power button, the new ASUS ErgoSense keyboard, and the efficient ASUS NumberPad 2.0. ASUS Zenbook 14 OLED is the new benchmark for portable perfection.",ASUS,Q409ZA-EVO.I5256BL,"ASUS - Zenbook 14"" 2.8K OLED Laptop - Intel Evo Platform - 12th Gen Core i5 Processor - 8GB Memory - 256GB SSD - Ponder Blue",749.99,549.99,,6494331,HardGood,195553663328
Pure Silver,Refurbished,4.1,17.0,,"[{'feature': 'Google Chrome OS\nChromebook is a computer for the way the modern world works, with thousands of apps, built-in virus protection and cloud backups. It is secure, fast, up-to-date, versatile and simple.'}, {'feature': '15.6"" Full HD multitouch screen\nCineCrystal glossy screen technology maintains the vivid colors in your photos and videos. The 1920 x 1080 resolution boasts impressive color and clarity. IPS technology. LED backlight.'}, {'feature': 'AMD A4-9120C accelerated processor\nDual-core processing. AMD A4 APU handles the AMD Radeon graphics alongside the central processor to balance the load, enabling smooth, fast Internet browsing and fast, responsive performance.'}, {'feature': '4GB system memory for basic multitasking\nAdequate high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once.'}, {'feature': '32GB eMMC flash memory\nThis ultracompact memory system is ideal for mobile devices and applications, providing enhanced storage capabilities, streamlined data management, quick boot-up times and support for high-definition video playback.'}, {'feature': 'Built-in cloud support\nEasily save your files to your Google Drive account for secure access wherever you go. You can also sync with your other devices running Chrome and even work offline when needed. Fees may apply.'}, {'feature': 'AMD Radeon R4\nIntegrated graphics chipset with shared video memory provides solid image quality for Internet use, movies, basic photo editing and casual gaming.'}, {'feature': 'Weighs 3.97 lbs. and measures 7.9"" thin\nUltraportable design, featuring a smaller screen size and omitting the DVD/CD drive to achieve the compact form factor. 3-cell lithium-polymer battery.'}, {'feature': 'Built-in media reader for simple photo transfer\nSupports microSD memory card formats.'}, {'feature': 'Wireless-AC connectivity\nConnect to a Wireless-AC router for nearly 3x the speed, more capacity and wider coverage than Wireless-N. Backward-compatible with all other Wi-Fi networks and hotspots.'}, {'feature': 'Built-in HD webcam with microphone\nMakes it easy to video chat with family and friends or teleconference with colleagues over Google Hangouts or other popular applications.'}, {'feature': 'Built-in virus protection and Google products\nWork, play and do right out of the box with Search, Gmail, Talk, YouTube and Hangouts, then personalize with the Chrome Web Store. Multiple layers of protection defend against viruses and malware.'}, {'feature': 'Additional port\nHeadphone/microphone combo jack.'}, {'feature': 'Note: This Chromebook does not include a built-in DVD/CD drive.'}, {'feature': 'AMD, AMD Arrow logo and combinations thereof are trademarks of Advanced Micro Devices, Inc.'}]","Refurbished Acer 315 Chromebook: Complete work projects and stay entertained with this refurbished Acer Chromebook. The AMD A-Series processor and 4GB of RAM offer ample power for running multiple applications simultaneously, while AMD Radeon R4 integrated graphics delivers crisp visuals on the 15.6-inch Full HD display. This Acer Chromebook has a 32GB eMMC drive for storing files and applications.  Learn more about refurbished products &#8250;",Acer,NX.H8TAA.003,"Acer - 15.6"" Refurbished Touch-Screen Laptop - AMD A4-Series - 4GB Memory - AMD Radeon R4 - 32GB eMMC Flash Memory - Pure Silver",279.99,279.99,,6389844,HardGood,841631133961
Pure White,New,,,,"[{'feature': 'Windows 10 operating system\nWindows 10 brings back the Start Menu from Windows 7 and introduces new features, like the Edge Web browser that lets you markup Web pages on your screen.'}, {'feature': '13.4"" Full HD Plus Touchscreen for hands-on control\nIPS technology offers wide viewing angles. 1920 x 1200 resolution delivers amazing color and clarity'}, {'feature': '16 GB system memory for intense multitasking and gaming\nReams of high-bandwidth LPDDR4X RAM to smoothly run your graphics-heavy PC games and video-editing applications, as well as numerous programs and browser tabs all at once.'}, {'feature': '512 GB solid state drive (SSD)\nWhile offering less storage space than a hard drive, a flash-based SSD has no moving parts, resulting in faster start-up times and data access, no noise, and reduced heat production and power draw on the battery.'}, {'feature': '2-in-1 Design\n2-in-1 design for ultimate portability and flexibility. Designed to be lighter and more convenient to carry around'}, {'feature': 'Intel Iris Xe Shared graphics\nIntel Iris Xe graphics for regular office work, web browsing, watching videos and playing games'}, {'feature': 'Weighs 2.98 lbs and measures 0.59"" thin\nUltrathin and ultralight for maximum portability, featuring a smaller screen size and omitting the DVD/CD drive to achieve the compact form factor. 4-cell battery.'}, {'feature': 'Backlit keyboard\nBacklit keyboard For easy typing in dim or dark conditions.'}]","The finest creations are crafted with precise calculation and design. Technology meets Aesthetics, we merge postmodern design with modern technology to inspire business users. The Summit E13 Flip Evo features a 360 degree hinge and 16:10 Golden ratio display to make this laptop compact and versatile.",MSI,SUMMITE13096,"MSI - Summit E13 Flip Evo 13.4"" Laptop - Intel Core i5 - 16 GB Memory - 512 GB SSD - Pure White",1499.99,1499.99,,6469404,HardGood,824142253083
Pure White,New,,,,"[{'feature': 'Windows 10 operating system\nWindows 10 brings back the Start Menu from Windows 7 and introduces new features, like the Edge Web browser that lets you markup Web pages on your screen.'}, {'feature': '13.4"" Full HD Plus Touchscreen for hands-on control\nIPS technology offers wide viewing angles. 1920 x 1200 resolution delivers amazing color and clarity'}, {'feature': '16 GB system memory for intense multitasking and gaming\nReams of high-bandwidth LPDDR4X RAM to smoothly run your graphics-heavy PC games and video-editing applications, as well as numerous programs and browser tabs all at once.'}, {'feature': '512 GB solid state drive (SSD)\nWhile offering less storage space than a hard drive, a flash-based SSD has no moving parts, resulting in faster start-up times and data access, no noise, and reduced heat production and power draw on the battery.'}, {'feature': '2-in-1 Design\n2-in-1 design for ultimate portability and flexibility. Designed to be lighter and more convenient to carry around'}, {'feature': 'Intel Iris Xe Shared graphics\nIntel Iris Xe graphics for regular office work, web browsing, watching videos and playing games'}, {'feature': 'Weighs 2.98 lbs and measures 0.59"" thin\nUltrathin and ultralight for maximum portability, featuring a smaller screen size and omitting the DVD/CD drive to achieve the compact form factor. 4-cell battery.'}, {'feature': 'Backlit keyboard\nBacklit keyboard For easy typing in dim or dark conditions.'}]","The finest creations are crafted with precise calculation and design. Technology meets Aesthetics, we merge postmodern design with modern technology to inspire business users. The Summit E13 Flip Evo features a 360 degree hinge and 16:10 Golden ratio display to make this laptop compact and versatile. Certified with Intel Evo platform and powered by Intel Core i5 processor, enjoy the high performance of the Summit E13 Flip Evo.",MSI,SUMMITE13235,"MSI - Summit E13 Flip Evo 13.4"" Laptop - Intel Core i5 - 16 GB Memory - 512 GB SSD - Pure White",1499.99,1099.99,,6491539,HardGood,824142264379
Quiet Blue,New,,,,"[{'feature': '15.6"" Display\nWith Tru2Life Display Screen Technology. The 1920 x 1080 resolution boasts impressive color and clarity'}, {'feature': ""11th Gen Intel&#174; Core? i5-11300H processor\nSmart Quad-core (4 Core) processing performance. Intel Turbo Boost Technology delivers dynamic extra power when you need it, while increasing energy efficiency when you don't.""}, {'feature': '8GB system memory for advanced multitasking\nSubstantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once.'}, {'feature': '512 GB solid state drive (SSD)\nWhile offering less storage space than a hard drive, a flash-based SSD has no moving parts, resulting in faster start-up times and data access, no noise, and reduced heat production and power draw on the battery.'}, {'feature': 'NVIDIA GeForce GTX 1650 Max-Q discrete graphic card\nNVIDIA GeForce GTX 1650 Max-Q discrete graphic card for gaming and graphic designing that delivers the optimal visual experience'}, {'feature': 'Virtual Reality Ready\nThis computer has the required specs to run Virtual Reality hardware and software and is compatible with Oculus Rift, HTC Vive, and Windows Mixed Reality Ultra.'}, {'feature': 'Weighs 3.64 lbs and measures 0.78"" thin\nThin and light design with DVD/CD drive omitted for improved portability. 3-cell battery.'}, {'feature': 'HDMI output expands your viewing options\nConnect to an HDTV or high-def monitor to set up two screens side by side or just see more of the big picture.'}, {'feature': 'Backlit keyboard\nBacklit keyboard For easy typing in dim or dark conditions.'}]","It's time to show your vibrant new vision to the world! Vivobook Pro 15 OLED lets you express your true colors, with its vivid and stunning 15-inch NanoEdge FHD OLED display and awe-inspiring Harman Kardon-certified audio. Vivobook Pro 15 OLED immerses you in whatever you're doing, whether it's work or play. The ultra-stylish Vivobook Pro 15 OLED is the key to expressing your true potential.",ASUS,K3500PH-DB51,"ASUS - VivoBook Pro 15 K3500 15.6"" Laptop - Intel Core i5 - 8 GB Memory - NVIDIA GeForce GTX 1650 Max-Q - Quiet Blue",919.99,919.99,,6486646,HardGood,195553391528
Quiet Blue,New,,,,"[{'feature': '15.6"" Display\nWith Tru2Life Display Screen Technology. The 1920 x 1080 resolution boasts impressive color and clarity'}, {'feature': 'Ryzen 7\nImagine, design and create without boundaries. The powerful AMD Ryzen 7 processor features machine intelligence that anticipates your needs. Discover true responsiveness with 8 cores for ultimate performance'}, {'feature': '16 GB system memory for intense multitasking and gaming\nReams of high-bandwidth DDR4 RAM to smoothly run your graphics-heavy PC games and video-editing applications, as well as numerous programs and browser tabs all at once.'}, {'feature': '512 GB solid state drive (SSD)\nWhile offering less storage space than a hard drive, a flash-based SSD has no moving parts, resulting in faster start-up times and data access, no noise, and reduced heat production and power draw on the battery.'}, {'feature': 'Weighs 3.64 lbs and measures 0.78"" thin\nBalances portability and screen size, so you get a respectable amount of viewing space without the laptop being too cumbersome for practical portability. 3-cell battery.'}, {'feature': 'HDMI output expands your viewing options\nConnect to an HDTV or high-def monitor to set up two screens side by side or just see more of the big picture.'}, {'feature': 'Backlit keyboard\nBacklit keyboard For easy typing in dim or dark conditions.'}]","Vivobook Pro shows the true colors of your world. With its 15-inch FHD OLED display, Vivobook Pro immerses you in whatever you're doing, whether it's work or play. Powered by an AMD Ryzen processor with NVIDIA GeForce RTX 3050 graphics, the stylish Vivobook Pro lets you achieve your true potential.",ASUS,M3500QC-DS71,"ASUS - Vivobook Pro 15 OLED M3500 15.6"" Laptop - AMD Ryzen 7 - 16 GB Memory - 512 GB SSD - Quiet Blue",1099.99,1093.99,,6503034,HardGood,195553522458
Quiet Blue,New,4.7,84.0,,"[{'feature': 'Windows 11 Home Operating System\nWindows 11 has all the power and security of Windows 10 with a redesigned and refreshed look. It also comes with new tools, sounds, and apps. Every detail has been considered. All of it comes together to bring you a refreshing experience on your PC.'}, {'feature': '16"" HD Display\nThe 1600 x 768 resolution boasts impressive color and clarity. Energy-efficient LED backlight.'}, {'feature': '16GB system memory for intense multitasking and gaming\nReams of high-bandwidth DDR4 RAM to smoothly run your graphics-heavy PC games and video-editing applications, as well as numerous programs and browser tabs all at once.'}, {'feature': '512GB SSD\nSave files fast and store more data. With massive amounts of storage and advanced communication power'}, {'feature': 'Weighs 4.14 lbs. and measures 0.78"" thin\nThin and light for maximum portability, featuring a large 16"" screen size and omitting the DVD/CD drive to achieve the compact form factor. 3-cell lithium-ion battery'}, {'feature': 'HDMI output expands your viewing options\nConnect to an HDTV or high-def monitor to set up two screens side by side or just see more of the big picture.'}, {'feature': 'Wireless/Wired connectivity (WiFi 6 - 802.11 ax)\nFlexible, dual-band connectivity w/ greater reliability thanks to two data streams and antennas. Connect to a Wi-Fi router to experience GB Wi-Fi speeds nearly 3X faster'}, {'feature': 'Chiclet Keyboard\nAllows you to enjoy comfortable and accurate typing.'}, {'feature': 'Basic software package included\n30-days trial of Microsoft Office 365.'}, {'feature': 'Additional port\nHeadphone/microphone combo jack. Note: This laptop does not include a built-in DVD/CD drive.'}]","Make your world shine with ASUS Vivobook 16X, the feature-packed laptop with a brilliant display. Vivobook 16X makes it easy to get things done, anywhere: everything about it has been improved, from its powerful AMD Ryzen&#8482; 7 mobile processor to its 180&#176; lay-flat hinge, modern colors and sleek geometric design.",ASUS,M1603QA-R7512,"ASUS - Vivobook 16"" Laptop - AMD Ryzen 7 5800H - 16GB Memory - 512GB SSD - Quiet Blue",779.99,779.99,,6512607,HardGood,195553859004
Quiet Blue,New,,,,"[{'feature': '17.3"" Display\nThe 1920 x 1080 resolution boasts impressive color and clarity'}, {'feature': '8GB system memory for advanced multitasking\nSubstantial high-bandwidth RAM to smoothly run your games and photo- and video-editing applications, as well as multiple programs and browser tabs all at once.'}, {'feature': 'Weighs and measures thin\nUltrathin and ultralight for maximum portability, featuring a smaller screen size and omitting the DVD/CD drive to achieve the compact form factor.'}]","ASUS Vivobook. Wow the World with Ultimate Power. Let the no-compromise Vivobook unleash your creative power! You'll enjoy effortless performance from its processors and graphics so you can turn your ideas into reality faster than ever, and its NanoEdge display will give your eyes a treat with its vivid, accurate colors. For precise and intuitive control of your creative tools, there's the exclusive ASUS DialPad. You can create in quiet tranquility thanks to the dual-fan, quad-vented cooling system, and the high-capacity battery provides reliable and dependable power for content creation, wherever you are. Give your creativity the power it deserves with Vivobook!",ASUS,S1703QA-DS71,"ASUS - 17.3"" Laptop - AMD Ryzen 7 - 8 GB Memory - Quiet Blue",799.99,799.99,,6513501,HardGood,195553632676
Quiet Blue,New,3.0,1.0,,"[{'feature': 'Perfect in every detail\nKeeps you fully connected with its comprehensive I/O ports. There&#8217;s a USB-C&#174; 3.2 Gen 1 port, two USB 3.2 Gen 1 Type-A ports, a USB 2.0 port, HDMI&#174; outputand an audio combo jack.'}, {'feature': 'Easy on your eyes\nGive your eyes a treat with Vivobook 15&#8217;s clear, slim-bezel Nano Edge display. It has 178&#176; wide viewing angles, and an 82% screen-to-body ratio'}, {'feature': 'Wide open for sharing\nThe 180&#176; lay-flat hinge makes it so much easier when you want to share stuff with those around you. The keyboard back light on Vivobook 15 is perfect for working in dim environments.'}, {'feature': 'Physical webcam privacy shield\nVivobook15 takes your privacy and security seriously. There&#8217;s an integrated privacy shield that slides over the webcam for instant privacy, shielding you against prying eyes and disturbances.'}]","VivoBook 15 Slim Laptop, 15.6&#8221; FHD Display, Intel Core i5-1240PCPU, Intel Iris Xe graphics, 8GB RAM, 512GB SSD, Fingerprint sensor, Windows 11 Home, Quiet Blue",ASUS,F1502ZA-DS52,"ASUS - VivoBook Laptop, 15.6”, Intel Core i5, Intel Iris Xe graphics, 8GB, 512GB SSD - Quiet Blue",699.99,549.99,,6514487,HardGood,195553632485
Red,New,4.1,65.0,,"[{'feature': 'Google Chrome OS\nChrome OS is the speedy, simple and secure OS that powers every Chromebook. Chrome OS updates automatically every 6 weeks with the latest software and virus protection.'}, {'feature': '11.6"" display\nTypical 1366 x 768 HD resolution. Energy-efficient LED backlight.'}, {'feature': 'Intel&#174; Celeron&#174; processor N3350\nEntry-level dual-core processor for general e-mail, Internet and productivity tasks.'}, {'feature': '4GB system memory for basic multitasking\nAdequate high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once.'}, {'feature': '32GB eMMC flash memory\nThis ultracompact memory system is ideal for mobile devices and applications, providing enhanced storage capabilities, streamlined data management, quick boot-up times and support for high-definition video playback.'}, {'feature': 'Built-in cloud support\nEasily save your files to your Google Drive account for secure access wherever you go. You can also sync with your other devices running Chrome and even work offline when needed. Fees may apply.'}, {'feature': 'Intel&#174; HD Graphics 500\nOn-processor graphics with shared video memory provide everyday image quality for Internet use, basic photo editing and casual gaming.'}, {'feature': 'Weighs 2.20 lbs. and measures 0.7"" thin\nUltrathin and ultralight for maximum portability, featuring a smaller screen size and omitting the DVD/CD drive to achieve the compact form factor. 2-cell lithium-polymer battery.'}, {'feature': 'Built-in media reader for simple photo transfer\nSupports microSD, microSDHC and microSDXC memory card formats.'}, {'feature': 'Next-generation wireless connectivity\nConnects to your network or hotspots on all current Wi-Fi standards. Connect to a Wireless-AC router for speed nearly 3x faster than Wireless-N.'}, {'feature': 'Built-in HD webcam with microphone\nMakes it easy to video chat with family and friends or teleconference with colleagues over Google Hangouts or other popular applications.'}, {'feature': 'Built-in virus protection and Google products\nWork, play and do right out of the box with Search, Gmail, Talk, YouTube and Hangouts, then personalize with the Chrome Web Store. Multiple layers of protection defend against viruses and malware.'}, {'feature': 'Additional port\nHeadphone/microphone combo jack.'}, {'feature': 'Note: This Chromebook does not include a built-in DVD/CD drive.'}, {'feature': 'Intel, Pentium, Celeron, Core, Atom, Ultrabook, Intel Inside and the Intel Inside logo are trademarks or registered trademarks of Intel Corporation or its subsidiaries in the United States and other countries.'}]","Enjoy a smooth web browsing experience with this 11.6-inch ASUS Chromebook computer. The Intel Celeron dual-core processor and 4GB of on-board memory provide quick access to your favorite apps, and the 32GB storage capacity lets you save photos, music and other media.This ASUS Chromebook computer has a built-in HD webcam and microphone for videocalls.",ASUS,C223NADH02RD,"ASUS - 11.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Red",249.99,237.99,,6302595,HardGood,192876083291
Rose Gold,New,4.5,769.0,,"[{'feature': 'Operating system: Windows 11 Home in S mode\nExperience the most secure Windows ever built with fast boot times, increased responsiveness, and added protection against phishing and malware.'}, {'feature': 'Display: 14.0-inch diagonal, HD (1366 x 768), micro-edge, BrightView\nWith virtually no bezel encircling the display, an ultra-wide viewing experience provides for seamless multi-monitor set-ups.'}, {'feature': 'Processor: Intel Celeron N4120\nHandle multitasking reliably with the perfect combination of performance, power consumption, and value.'}, {'feature': 'Memory: 4 GB DDR4-2400 MHz RAM (1 x 4 GB)\nAdequate high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once.'}, {'feature': 'Internal storage: 64 GB eMMC\nAn embedded multimedia card provides reliable flash-based storage.'}, {'feature': 'Graphics: Intel UHD Graphics 600\nSmoothly stream content and play your favorite games.'}, {'feature': 'Battery life:\nUp to 11 hours and 30 minutes (video playback); Up to 9 hours (wireless streaming)'}, {'feature': 'Wireless: 802.11a/b/g/n/ac (2x2)(19a) Wi-Fi and Bluetooth combo\nStay connected to Wi-Fi and to Bluetooth accessories with wireless technology.'}, {'feature': 'Camera: HP True Vision 720p HD camera with integrated dual array digital microphones\nVideo chat with vibrant clarity, even in low light.'}, {'feature': 'Screen to body ratio: Revolutionize your display and see more of what you love with this slim bezel design. Enjoy an immersive multimedia experience with a maximized viewing area.'}, {'feature': 'Sleek design: Easily take this thin and light PC from room to room or on the road.'}, {'feature': 'HP Fast Charge: Go from 0 to 50% charge in approximately 45 minutes.'}, {'feature': ""Dual array microphones: With two microphones and advanced noise reduction software, you'll always sound crystal clear when you video chat or record.""}, {'feature': 'Energy efficiency your way\nDo the environment&#8212;and your wallet&#8212;a favor when you use the HP Stream Laptop that meets strict energy-efficiency and helps reduce your carbon footprint.'}]","Take it anywhere. See more. With its thin and light design, 6.5 mm micro-edge bezel display, and 79% screen to body ratio &#8211; take this PC anywhere and see and do more. Reliable performance for every day: Powerful enough for your busiest days, this PC features an Intel processor and reliable flash-based storage at a great value. Powered up and productive. All day long. With a long battery life and fast-charge technology, this laptop lets you work, watch, and stay connected all day. Integrated precision touchpad with multi-touch support speeds up both navigation and productivity.  Make the most out of your 365: Bring your ideas to life. Your creativity now gets a boost with Microsoft 365. Office - Word, Excel, and Power Point - now includes smart assistance features that help make your writing more readable, your data clearer and your presentations more visually powerful. One year subscription included.",HP,685K3UA#ABA,"HP - 14"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Rose Gold",249.99,189.99,,6499942,HardGood,196548430239
Rose gold,New,4.4,1315.0,,"[{'feature': 'Windows 11S operating system\nGet the newest and latest Windows 11 features'}, {'feature': '14"" HD display\nThe 1366 x 768 resolution boasts impressive color and clarity. Energy-efficient LED backlight.'}, {'feature': 'Intel&#174; Celeron&#174; N4020 Processor\nFeaturing true machine intelligence and a newly designed efficient architecture, the groundbreaking processor learns and adapts to your needs so you can achieve more.'}, {'feature': '4GB system memory for basic multitasking\nAdequate high-bandwidth RAM to smoothly run multiple applications and browser tabs at the same time.'}, {'feature': '12hr Battery Life\nIts day-long battery life gives you the flexibility to work or play anywhere'}, {'feature': '64G eMMC\nThis system is equipped with large eMMC storage'}]",ASUS E410 Laptop. Enjoy everyday activity with this ASUS notebook PC. The Intel Celeron processor and 4GB of RAM allows you run programs smoothly on the 14-inch HD display. This ASUS notebook PC has 64GB eMMC that shortens load times and offers ample storage.,ASUS,E410MA-TB.CL464P,"ASUS - 14.0"" Laptop - Intel Celeron N4020 - 4GB Memory - 64GB eMMC - Rose gold",249.99,249.99,,6508083,HardGood,195553733540
